Frequency,Port1,Port2,
4999545000,1.316142402e-06,0.0001575685747,
4999546000,1.93792016e-06,0.0001794341078,
4999547000,1.574984708e-06,0.0001193033313,
4999548000,1.539078312e-06,0.0002035467915,
4999549000,1.873681981e-06,0.000201452538,
4999550000,2.131534302e-06,0.0001677048713,
4999551000,1.779267677e-06,0.000156803595,
4999552000,2.326544518e-06,0.000124282582,
4999553000,1.403828037e-06,0.000211477658,
4999554000,1.041703285e-06,0.0001648673788,
4999555000,1.366632205e-06,0.0003114464052,
4999556000,1.377878675e-06,0.0001795518619,
4999557000,1.805074021e-06,0.0002236285654,
4999558000,1.842965162e-06,0.0001839338802,
4999559000,1.941299843e-06,0.0002261353511,
4999560000,1.288489329e-06,0.0001850144472,
4999561000,2.294757905e-06,0.0001835827279,
4999562000,1.948085355e-06,0.0002161473822,
4999563000,2.19491335e-06,0.0002415844356,
4999564000,1.25110023e-06,0.0002396755008,
4999565000,1.597073151e-06,0.0003404175222,
4999566000,1.247998966e-06,0.0002265017974,
4999567000,3.474172672e-06,0.0002363195235,
4999568000,3.654514785e-06,0.000197522284,
4999569000,1.69690054e-06,0.0002651989053,
4999570000,1.458081329e-06,0.0001662841678,
4999571000,1.723354217e-06,0.0002071354393,
4999572000,2.406599606e-06,0.0001555267227,
4999573000,1.747552574e-06,0.0003004423925,
4999574000,2.170859261e-06,0.0002029111929,
4999575000,3.112817922e-06,0.0001949293946,
4999576000,1.807471676e-06,0.0001737263083,
4999577000,1.435243007e-06,0.0002075061348,
4999578000,1.096732262e-06,0.000238215478,
4999579000,1.823999696e-06,0.0001609811734,
4999580000,1.798216545e-06,0.0002024955465,
4999581000,1.444376608e-06,0.0002761314681,
4999582000,1.311089818e-06,0.0002262665948,
4999583000,1.359606017e-06,0.0002305674279,
4999584000,1.772080054e-06,0.0002445985156,
4999585000,1.645476004e-06,0.0002479040704,
4999586000,2.570571269e-06,0.0002765862155,
4999587000,2.275470251e-06,0.0001611407934,
4999588000,2.695610647e-06,0.0001602947596,
4999589000,2.070992423e-06,0.000297191873,
4999590000,1.177040076e-06,0.0001542305545,
4999591000,1.277731485e-06,0.0003429787466,
4999592000,1.421637307e-06,0.000326964393,
4999593000,1.271719157e-06,0.0003014869581,
4999594000,1.87500757e-06,0.0002508299367,
4999595000,9.871755537e-07,0.0002216030116,
4999596000,1.449404294e-06,0.0002451172913,
4999597000,2.136287776e-06,0.0002011673641,
4999598000,1.515028316e-06,0.0003831369686,
4999599000,1.82922588e-06,0.0002778640192,
4999600000,1.600191581e-06,0.000191250947,
4999601000,1.409156653e-06,0.00029560033,
4999602000,2.506024202e-06,0.0003207079717,
4999603000,2.234288331e-06,0.0004834058927,
4999604000,1.436240836e-06,0.0003442880989,
4999605000,1.32074149e-06,0.0002118369011,
4999606000,1.614728376e-06,0.0001582483237,
4999607000,1.352558797e-06,0.0004818528832,
4999608000,1.290084924e-06,0.0002296249004,
4999609000,1.465859555e-06,0.0003030144144,
4999610000,2.346414021e-06,0.0002260698966,
4999611000,2.069848506e-06,8.868600708e-05,
4999612000,2.471422931e-06,0.0001890664571,
4999613000,1.616559643e-06,0.0001682562724,
4999614000,1.965535375e-06,0.0002741025237,
4999615000,1.718136787e-06,0.0002450601896,
4999616000,1.966816853e-06,0.000210035374,
4999617000,1.982058166e-06,0.0002157145791,
4999618000,1.213669179e-06,0.0001249103079,
4999619000,1.522116463e-06,0.000186533769,
4999620000,1.763694968e-06,0.0001652276114,
4999621000,1.979703256e-06,0.0002942192368,
4999622000,1.836261163e-06,0.0001943032257,
4999623000,1.089659236e-06,0.000220668182,
4999624000,1.932458645e-06,0.0001339998125,
4999625000,2.458074732e-06,0.0002811671002,
4999626000,1.712210747e-06,0.0002244932839,
4999627000,1.816621193e-06,0.0002650376118,
4999628000,1.353116659e-06,0.0002033131168,
4999629000,1.32061848e-06,0.0002157344279,
4999630000,2.285603841e-06,0.0001778623846,
4999631000,1.784407459e-06,0.0001358549489,
4999632000,1.925594461e-06,0.0001905746904,
4999633000,2.02772344e-06,0.0002019362291,
4999634000,1.448094281e-06,0.0001815136347,
4999635000,1.187248813e-06,0.000157732924,
4999636000,1.691284638e-06,0.0001589132589,
4999637000,1.82483177e-06,0.0002110349451,
4999638000,1.482725224e-06,0.0002081802231,
4999639000,1.059908527e-06,0.0001997176005,
4999640000,9.078796097e-07,0.0002316836762,
4999641000,1.880097443e-06,0.0001725941547,
4999642000,1.745375698e-06,0.0002592249948,
4999643000,1.226715085e-06,0.0002415083873,
4999644000,2.450217607e-06,0.0001349606027,
4999645000,2.201812322e-06,0.0003393692896,
4999646000,1.343565941e-06,0.0001985304843,
4999647000,1.087273176e-06,0.0002162693272,
4999648000,1.566915557e-06,0.0002645835339,
4999649000,1.668351615e-06,0.0002305022936,
4999650000,2.041773769e-06,0.0002055661025,
4999651000,1.662503109e-06,0.0002622088359,
4999652000,1.843916152e-06,0.0002380236838,
4999653000,1.94867539e-06,0.000270560442,
4999654000,1.871937343e-06,0.0003125593939,
4999655000,1.975862688e-06,0.0001141520188,
4999656000,2.217415613e-06,0.000167135513,
4999657000,1.408855951e-06,0.0001760935847,
4999658000,1.448297326e-06,0.0001870769484,
4999659000,1.356722464e-06,0.0001659186382,
4999660000,1.602090379e-06,0.0002019457752,
4999661000,1.80884831e-06,0.0002120221761,
4999662000,1.626694029e-06,0.000282669469,
4999663000,1.313049665e-06,0.0001864173246,
4999664000,1.744878432e-06,0.0001426899398,
4999665000,2.199303935e-06,0.0002510290651,
4999666000,3.047233804e-06,0.0001515870827,
4999667000,1.704446959e-06,0.0001836017327,
4999668000,1.260478712e-06,0.0001480183419,
4999669000,1.735661954e-06,0.0002134723618,
4999670000,2.008065621e-06,0.0001333803375,
4999671000,3.128191111e-06,0.0001578347728,
4999672000,2.112371703e-06,0.0002453527413,
4999673000,1.090279966e-06,0.0002424944978,
4999674000,1.524084837e-06,0.0002817904169,
4999675000,1.822755394e-06,0.0002171969827,
4999676000,1.599336201e-06,0.0001338155125,
4999677000,2.158618827e-06,0.0002489543986,
4999678000,1.789391945e-06,0.0001750926167,
4999679000,1.454943799e-06,0.0002111439535,
4999680000,1.236779894e-06,0.0001362929179,
4999681000,1.29281625e-06,0.0001816297445,
4999682000,1.15761793e-06,0.000247374468,
4999683000,1.05494405e-06,0.000194375898,
4999684000,1.720549335e-06,0.0002429055457,
4999685000,2.43166528e-06,0.0001812338014,
4999686000,1.793134402e-06,0.0001497556514,
4999687000,1.45900151e-06,0.0001262153964,
4999688000,1.698636424e-06,0.0001607561135,
4999689000,1.130576493e-06,0.000229503712,
4999690000,1.276531407e-06,0.000217360488,
4999691000,2.103488669e-06,0.0002144516766,
4999692000,1.78285336e-06,0.0002689408429,
4999693000,1.722285333e-06,0.0001357632573,
4999694000,1.282117637e-06,0.0002101285354,
4999695000,1.956678716e-06,0.000205660981,
4999696000,1.59729575e-06,0.0002357094345,
4999697000,1.730130521e-06,0.0001529512228,
4999698000,2.170774906e-06,0.000189765371,
4999699000,1.320202614e-06,0.0002650971874,
4999700000,1.111822598e-06,0.000206541954,
4999701000,2.074343683e-06,0.0001861583441,
4999702000,1.433985517e-06,0.000244183233,
4999703000,1.786481903e-06,0.0002323916997,
4999704000,1.486619226e-06,0.0001504373213,
4999705000,9.767358051e-07,0.0001590286411,
4999706000,1.656087193e-06,0.0001170369142,
4999707000,1.45758213e-06,0.0001625051082,
4999708000,1.977541615e-06,0.0001568371517,
4999709000,1.756690267e-06,0.0001449189876,
4999710000,1.506087642e-06,0.0002070685005,
4999711000,1.24666019e-06,0.000234407853,
4999712000,1.701098768e-06,0.0002403539402,
4999713000,2.242621804e-06,0.0001509287249,
4999714000,1.718760586e-06,0.0001446337119,
4999715000,1.613240556e-06,0.0001350291859,
4999716000,2.510610557e-06,0.0001877261966,
4999717000,1.544825636e-06,9.969437815e-05,
4999718000,1.854668881e-06,0.0001374693675,
4999719000,1.399623329e-06,0.0001425084629,
4999720000,1.790400574e-06,0.0001775638957,
4999721000,1.607250056e-06,0.0002005905844,
4999722000,1.304477337e-06,0.0001949360594,
4999723000,1.356672897e-06,0.0002012871701,
4999724000,1.569126084e-06,0.0001558946678,
4999725000,1.697928951e-06,0.0001407823729,
4999726000,2.044856274e-06,0.0001416754531,
4999727000,2.007061539e-06,0.000179853072,
4999728000,1.65584936e-06,0.0001216704622,
4999729000,1.425331675e-06,0.0001893584122,
4999730000,2.379788384e-06,0.0002102673898,
4999731000,2.219787575e-06,0.00013400834,
4999732000,1.899558697e-06,0.000130405082,
4999733000,1.654887797e-06,0.0001381816401,
4999734000,1.33083563e-06,0.0001095889093,
4999735000,1.390925831e-06,0.0001063510863,
4999736000,1.526995788e-06,8.285725926e-05,
4999737000,1.826003881e-06,0.0001075264154,
4999738000,2.495160061e-06,0.0001784506167,
4999739000,2.096262733e-06,0.0001858856413,
4999740000,2.197078175e-06,0.0001873866131,
4999741000,1.866393518e-06,0.0001363377523,
4999742000,1.461363468e-06,0.0002080453414,
4999743000,1.954947948e-06,0.0001257649856,
4999744000,1.495960419e-06,0.0001467534603,
4999745000,1.057415147e-06,0.0002474129724,
4999746000,2.772728749e-06,0.0001361257164,
4999747000,1.722122533e-06,0.0001463509543,
4999748000,2.144242444e-06,0.000142760342,
4999749000,1.479630555e-06,0.0002017082734,
4999750000,2.703481186e-06,0.0001891031134,
4999751000,1.358648888e-06,0.000136138362,
4999752000,1.065414722e-06,0.0001593073102,
4999753000,1.780266189e-06,0.0001851503912,
4999754000,2.445656719e-06,0.0001058901471,
4999755000,1.577483658e-06,0.0001460213243,
4999756000,1.8786684e-06,0.0001678456465,
4999757000,2.01310695e-06,0.0001309506479,
4999758000,1.248325248e-06,0.0001757002901,
4999759000,1.315159011e-06,0.0001393687126,
4999760000,1.719121542e-06,0.0001221906132,
4999761000,2.192735337e-06,0.0001577928779,
4999762000,1.340851213e-06,0.0001011311324,
4999763000,1.337610342e-06,0.0001015447488,
4999764000,1.820891157e-06,0.0001506460685,
4999765000,1.207777586e-06,0.0001432463469,
4999766000,1.037731749e-06,0.000217832232,
4999767000,1.8317794e-06,0.000197204834,
4999768000,1.9857398e-06,0.000154518726,
4999769000,1.98337807e-06,0.0001567271538,
4999770000,2.640452749e-06,0.0001902658551,
4999771000,1.491060971e-06,0.0001530699374,
4999772000,1.781563014e-06,0.0001360500028,
4999773000,1.435757326e-06,0.0001121774767,
4999774000,1.41509679e-06,0.0001404870563,
4999775000,1.698776259e-06,0.0001659419941,
4999776000,1.68476538e-06,0.0001311952656,
4999777000,1.776090926e-06,0.0001166047587,
4999778000,1.14939246e-06,0.0001729828218,
4999779000,1.754004074e-06,0.0001991922909,
4999780000,1.33775859e-06,0.0001139470405,
4999781000,2.006178875e-06,0.0001977936772,
4999782000,1.487818395e-06,0.0001369818056,
4999783000,1.468071673e-06,0.000153606612,
4999784000,1.166038828e-06,0.0001307103375,
4999785000,1.44178432e-06,0.0001287557534,
4999786000,2.465546459e-06,0.0001821955811,
4999787000,1.58201658e-06,0.0001312270906,
4999788000,1.736077138e-06,0.0001660290873,
4999789000,1.913986125e-06,0.0001892102009,
4999790000,2.746342034e-06,0.0001853184513,
4999791000,1.939578851e-06,0.0001172816119,
4999792000,2.134082933e-06,0.0001219187106,
4999793000,9.95573032e-07,0.0001329975785,
4999794000,1.945592203e-06,0.0001595486101,
4999795000,1.766614787e-06,0.0001814682182,
4999796000,9.904689477e-07,0.0001178723542,
4999797000,1.808672778e-06,0.0001371722319,
4999798000,1.868972163e-06,0.0001506956178,
4999799000,1.137741492e-06,0.0002004589769,
4999800000,2.194519311e-06,0.0001030525746,
4999801000,2.068176855e-06,0.0001732970122,
4999802000,1.547616307e-06,0.0001053325977,
4999803000,1.535096999e-06,0.000188798047,
4999804000,1.345135615e-06,0.0001529154979,
4999805000,1.596941615e-06,0.0001639991824,
4999806000,1.89115417e-06,9.4520743e-05,
4999807000,1.304073066e-06,0.0001212905991,
4999808000,1.662038812e-06,8.320454799e-05,
4999809000,1.787243605e-06,0.0002134482202,
4999810000,2.296340881e-06,0.0001145652859,
4999811000,1.74769832e-06,0.0001523267129,
4999812000,1.457504254e-06,0.0001436767052,
4999813000,1.025470169e-06,0.0001567852742,
4999814000,1.61453363e-06,0.0001608267485,
4999815000,1.466278945e-06,0.0001663643343,
4999816000,1.531862722e-06,0.0001513225288,
4999817000,1.719376996e-06,0.0001367820223,
4999818000,2.06580853e-06,0.0001226157765,
4999819000,1.94256836e-06,0.0001102978058,
4999820000,1.827313326e-06,0.0002119325945,
4999821000,1.135751518e-06,0.0001917644404,
4999822000,1.284831228e-06,0.0001243853621,
4999823000,1.471472615e-06,0.0001503637613,
4999824000,1.821352384e-06,0.000177848895,
4999825000,1.409585821e-06,0.0001709522767,
4999826000,1.728496613e-06,0.000153557281,
4999827000,1.254096674e-06,0.0002239134192,
4999828000,2.187405698e-06,0.0001654199441,
4999829000,1.558654276e-06,0.0001737668208,
4999830000,2.403044618e-06,0.0001178546809,
4999831000,9.344108207e-07,0.0001968269498,
4999832000,1.299406335e-06,0.0001781381725,
4999833000,1.180618369e-06,0.0001698657579,
4999834000,1.642326424e-06,0.0001889219566,
4999835000,1.849099363e-06,0.0001181724147,
4999836000,2.0509774e-06,0.0001583947742,
4999837000,2.016353847e-06,0.0001284239261,
4999838000,1.359104431e-06,0.0001070888684,
4999839000,2.025893082e-06,0.0001603066921,
4999840000,1.430763291e-06,0.0001359138405,
4999841000,1.615594783e-06,0.0001532804745,
4999842000,2.226673814e-06,0.0001153202174,
4999843000,1.433695161e-06,0.0001415208535,
4999844000,1.768888865e-06,0.0001277092088,
4999845000,1.514605856e-06,8.251395047e-05,
4999846000,1.154621827e-06,0.0001506220287,
4999847000,1.191076194e-06,0.0001247830805,
4999848000,1.84881867e-06,0.0002760436037,
4999849000,1.99080614e-06,0.0001381784241,
4999850000,1.95327334e-06,0.0001321274758,
4999851000,1.222885658e-06,0.0002173042594,
4999852000,1.513027996e-06,0.0001583254198,
4999853000,2.108174613e-06,0.0001157143124,
4999854000,1.851210186e-06,0.0001214708391,
4999855000,1.77240895e-06,0.0001083087554,
4999856000,2.223070396e-06,0.0001280091674,
4999857000,1.055066491e-06,9.344412683e-05,
4999858000,2.176919679e-06,0.0001860888151,
4999859000,1.270250095e-06,0.0001144668277,
4999860000,1.475495537e-06,0.0001589576859,
4999861000,1.907853857e-06,0.0001632070052,
4999862000,1.25202564e-06,0.0001265195751,
4999863000,2.049576551e-06,0.000200778275,
4999864000,2.01836724e-06,0.0002336967882,
4999865000,1.722758498e-06,0.0002296083985,
4999866000,2.157727977e-06,0.0001670963102,
4999867000,1.334150852e-06,0.000152698587,
4999868000,8.710055113e-07,0.000147016035,
4999869000,1.334831722e-06,0.0002003686095,
4999870000,1.596128413e-06,0.0002093697258,
4999871000,1.414151825e-06,0.0001250916393,
4999872000,1.579250579e-06,0.0001473077136,
4999873000,1.74479942e-06,0.0001834603172,
4999874000,1.806249088e-06,0.0001398654567,
4999875000,1.429601525e-06,0.0001577631192,
4999876000,1.447598265e-06,0.0001231274509,
4999877000,2.11659335e-06,0.0001364938216,
4999878000,1.852956643e-06,0.000140042539,
4999879000,2.32933462e-06,0.0001541438396,
4999880000,1.754907316e-06,0.000224910822,
4999881000,1.125797212e-06,0.0001750726806,
4999882000,2.503187034e-06,0.0001363255433,
4999883000,2.15078353e-06,0.0001542530663,
4999884000,1.651741741e-06,0.0001144707639,
4999885000,1.570456448e-06,0.0001601767726,
4999886000,1.283466645e-06,0.0002160865843,
4999887000,2.381694458e-06,0.0001991685858,
4999888000,1.869746484e-06,0.0002114097879,
4999889000,1.34798097e-06,0.0001028679617,
4999890000,1.306910121e-06,0.000142650897,
4999891000,1.524791742e-06,0.0001630352199,
4999892000,1.436925459e-06,0.0001448518306,
4999893000,1.984702067e-06,0.0001491883304,
4999894000,1.686031851e-06,0.0001574826019,
4999895000,2.335292947e-06,0.0002274171566,
4999896000,1.504399165e-06,0.0001565796847,
4999897000,1.483457368e-06,0.0001975356572,
4999898000,1.861374017e-06,0.0002493970969,
4999899000,1.413888867e-06,0.000206859404,
4999900000,1.550961201e-06,0.000265548384,
4999901000,1.079562935e-06,0.0002279114269,
4999902000,9.719906302e-07,0.0002582864545,
4999903000,1.98128555e-06,0.0001858057803,
4999904000,1.933515023e-06,0.0002235449938,
4999905000,1.963729346e-06,0.0002451431938,
4999906000,1.621700562e-06,0.0002121893194,
4999907000,1.150053549e-06,0.000153595829,
4999908000,1.535656793e-06,0.0001469013805,
4999909000,1.450524223e-06,0.0002036340593,
4999910000,1.025431402e-06,0.0001650387567,
4999911000,1.146983777e-06,0.0001917486516,
4999912000,1.615180622e-06,0.0001685618481,
4999913000,1.611948846e-06,0.00019570328,
4999914000,1.195313757e-06,0.0002147430641,
4999915000,1.406987053e-06,0.000209457372,
4999916000,1.925755214e-06,0.0001867760293,
4999917000,1.779142963e-06,0.0001794257696,
4999918000,1.842239612e-06,0.0002140584984,
4999919000,9.369589975e-07,0.0001926457626,
4999920000,1.748835757e-06,0.0001926641271,
4999921000,1.488819976e-06,0.0001800187165,
4999922000,1.623277058e-06,0.0001444558875,
4999923000,1.185495989e-06,0.0002027050796,
4999924000,1.700671078e-06,0.0003806205641,
4999925000,2.598458195e-06,0.000294922851,
4999926000,1.644896088e-06,0.0002874709025,
4999927000,2.117636768e-06,0.0002512439387,
4999928000,1.279614139e-06,0.0001845796505,
4999929000,1.917116833e-06,0.0001715329126,
4999930000,1.300148028e-06,0.0002327732509,
4999931000,1.529916176e-06,0.0003013751411,
4999932000,1.743284315e-06,0.0002865123388,
4999933000,2.465329317e-06,0.000212337618,
4999934000,1.763242039e-06,0.0002971046197,
4999935000,1.534602461e-06,0.0002121769503,
4999936000,2.102433882e-06,0.0002158410934,
4999937000,2.272716074e-06,0.0002319810737,
4999938000,1.870439291e-06,0.0002318692277,
4999939000,2.090616363e-06,0.0002559272689,
4999940000,2.146970928e-06,0.0002574478567,
4999941000,1.638962544e-06,0.0001832439448,
4999942000,1.934697593e-06,0.0002813580213,
4999943000,1.499032919e-06,0.0001134767226,
4999944000,1.797332288e-06,0.000179269482,
4999945000,2.436263912e-06,0.0002059149701,
4999946000,2.369744607e-06,0.0002505458833,
4999947000,1.534592911e-06,0.0003287225554,
4999948000,1.510763695e-06,0.0001893779699,
4999949000,1.054009203e-06,0.0001745294139,
4999950000,3.0170645e-06,0.0002461151744,
4999951000,1.645388352e-06,0.0002148604981,
4999952000,1.83821669e-06,0.0002375136683,
4999953000,1.181323e-06,0.0003270961752,
4999954000,1.536847094e-06,0.0002662597399,
4999955000,1.74036677e-06,0.0002935572702,
4999956000,1.464217235e-06,0.0001791682298,
4999957000,2.017200359e-06,0.0002000855602,
4999958000,2.400144012e-06,0.0002496521338,
4999959000,2.06828895e-06,0.0001224975131,
4999960000,1.287921805e-06,0.0002450158645,
4999961000,1.313023972e-06,0.0002337688202,
4999962000,2.346618658e-06,0.0001321198652,
4999963000,1.411596827e-06,0.0001804799831,
4999964000,1.786795906e-06,0.0002511080238,
4999965000,1.458584848e-06,0.0002789227874,
4999966000,1.62041033e-06,0.0002425317798,
4999967000,1.823661023e-06,0.000209349324,
4999968000,1.268180199e-06,0.0001867498795,
4999969000,1.737868388e-06,0.0002236301807,
4999970000,1.598886001e-06,0.0002100627025,
4999971000,1.273860335e-06,0.000317146536,
4999972000,1.717113037e-06,0.0001358592999,
4999973000,1.137922482e-06,0.0002594078251,
4999974000,2.162871169e-06,0.0003307951847,
4999975000,1.384516622e-06,0.000272481062,
4999976000,1.60220543e-06,0.0001757644495,
4999977000,2.025983122e-06,0.0002614360419,
4999978000,1.847232966e-06,0.0004477495386,
4999979000,1.405772309e-06,0.0002675305295,
4999980000,1.52817222e-06,0.000272691279,
4999981000,1.434130695e-06,0.0003054330591,
4999982000,1.171104373e-06,0.0002884487913,
4999983000,9.476101468e-07,0.0003947120276,
4999984000,1.327239147e-06,0.0003491473035,
4999985000,1.768997777e-06,0.0002363404201,
4999986000,1.793745582e-06,0.0001877837349,
4999987000,1.3369405e-06,0.0003552369308,
4999988000,1.507620937e-06,0.0004030970158,
4999989000,1.993880915e-06,0.0001536119817,
4999990000,2.488520749e-06,0.0001683983573,
4999991000,7.672881566e-07,0.0002834504121,
4999992000,1.990508508e-06,0.0002894263016,
4999993000,1.184679263e-06,0.0002797899651,
4999994000,1.517486908e-06,0.000309698371,
4999995000,1.199128292e-06,0.0002759988711,
4999996000,1.534363037e-06,0.0003865537874,
4999997000,2.17740444e-06,0.0003281284589,
4999998000,1.759291649e-06,0.0006540903705,
4999999000,1.956480673e-06,0.0006231236621,
5000000000,1.701861402e-05,0.0002944196749,
5000001000,2.238336037e-06,0.0004708231427,
5000002000,2.285054279e-06,0.0003037881979,
5000003000,1.527982022e-06,0.000339450402,
5000004000,1.915455414e-06,0.0002090083872,
5000005000,2.374898941e-06,0.0002462314733,
5000006000,2.831334768e-06,0.0001795447752,
5000007000,1.913709411e-06,0.000272382109,
5000008000,2.508333182e-06,0.0002347454574,
5000009000,1.278333912e-06,0.000194081862,
5000010000,1.774254883e-06,0.0002181217424,
5000011000,1.94228619e-06,0.0003842035949,
5000012000,1.529935844e-06,0.000253768434,
5000013000,2.234541853e-06,0.0002917538804,
5000014000,2.047842372e-06,0.0002371645533,
5000015000,1.886045538e-06,0.0002548809571,
5000016000,1.274812462e-06,0.0002165479964,
5000017000,1.759014367e-06,0.0002055465011,
5000018000,9.446302442e-07,0.0002319592895,
5000019000,2.279673481e-06,0.0004053821904,
5000020000,1.16532749e-06,0.000210772545,
5000021000,1.456703558e-06,0.0002864212147,
5000022000,1.239967673e-06,0.0001486679539,
5000023000,1.814773668e-06,0.0002210190287,
5000024000,1.075054911e-06,0.0003251402231,
5000025000,1.656862082e-06,0.0002264196228,
5000026000,1.679323077e-06,0.0002364494576,
5000027000,2.039486617e-06,0.000222855946,
5000028000,2.10970552e-06,0.0002341541258,
5000029000,1.174063527e-06,0.0002193049149,
5000030000,1.238243954e-06,0.000213079591,
5000031000,2.006306659e-06,0.0004484706151,
5000032000,1.160293436e-06,0.0002245689248,
5000033000,1.838651656e-06,0.0002778235357,
5000034000,1.786184725e-06,0.0002173999237,
5000035000,2.199963092e-06,0.0002609484945,
5000036000,2.097297966e-06,0.0002258405293,
5000037000,2.171330834e-06,0.0001774216798,
5000038000,2.463856845e-06,0.0002405889536,
5000039000,1.559984298e-06,0.0001997779618,
5000040000,1.142772135e-06,0.0003605381644,
5000041000,1.978118917e-06,0.0004283308226,
5000042000,3.100892354e-05,0.09737011045,
5000043000,4.535455446e-05,0.1575212032,
5000044000,1.080457082e-06,0.0004001881462,
5000045000,1.745238478e-06,0.0002628267393,
5000046000,2.142088533e-06,0.0003158213513,
5000047000,2.134857823e-06,0.000258966611,
5000048000,1.571634812e-06,0.0002426358697,
5000049000,1.467020752e-06,0.0002435760834,
5000050000,2.415813924e-06,0.0002749137057,
5000051000,1.424862489e-06,0.0003087724326,
5000052000,2.457283927e-06,0.0003404794261,
5000053000,1.444011104e-06,0.0003875956463,
5000054000,1.589775366e-06,0.0003027014609,
5000055000,2.120304543e-06,0.0003396138491,
5000056000,1.585869654e-06,0.0001848992833,
5000057000,1.969893674e-06,0.0002836032363,
5000058000,1.480888727e-06,0.00026350384,
5000059000,1.131983595e-06,0.0001836149604,
5000060000,1.687848339e-06,0.0003332381602,
5000061000,2.374685891e-06,0.0001608608873,
5000062000,1.841528046e-06,0.0002497672394,
5000063000,1.062675437e-06,0.0002619659354,
5000064000,1.472320719e-06,0.0001542397076,
5000065000,1.772361657e-06,0.0003599161864,
5000066000,1.051628033e-06,0.0002374331671,
5000067000,1.699413474e-06,0.0002056651574,
5000068000,1.709607318e-06,0.0002781082876,
5000069000,2.001186431e-06,0.0003501835745,
5000070000,1.474075248e-06,0.0002478909155,
5000071000,2.11478141e-06,0.000375278556,
5000072000,2.003787131e-06,0.0002588855277,
5000073000,1.928840447e-06,0.000348797621,
5000074000,1.151444167e-06,0.0002450298343,
5000075000,1.64965877e-06,0.0002675947617,
5000076000,1.708735681e-06,0.0003313877096,
5000077000,2.235074817e-06,0.0001998619409,
5000078000,1.965891443e-06,0.0002418332733,
5000079000,1.389368435e-06,0.0003221567313,
5000080000,1.204356408e-06,0.0002384649997,
5000081000,1.062527531e-06,0.0003713367041,
5000082000,1.585932068e-06,0.0004033564474,
5000083000,1.839055358e-06,0.0003015004331,
5000084000,1.989788643e-06,0.0003624222009,
5000085000,1.523244919e-06,0.0003297275107,
5000086000,1.727260269e-06,0.0008454134804,
5000087000,1.523362585e-06,0.0006043853937,
5000088000,1.460591079e-06,0.0003477926366,
5000089000,1.445807243e-06,0.0003001025761,
5000090000,1.536422133e-06,0.0003031140077,
5000091000,1.722393904e-06,0.0002544886665,
5000092000,1.411143785e-06,0.0003030060616,
5000093000,1.514364726e-06,0.0003381081624,
5000094000,1.284336122e-06,0.0003551922564,
5000095000,1.36266749e-06,0.0002777726913,
5000096000,2.032968496e-06,0.0002335968748,
5000097000,2.434713224e-06,0.0003574682923,
5000098000,1.332508532e-06,0.0003106173826,
5000099000,1.743050461e-06,0.0002789425198,
5000100000,2.282925607e-06,0.000274788501,
5000101000,2.051649062e-06,0.0003132875718,
5000102000,1.936599574e-06,0.0003093839623,
5000103000,1.937318757e-06,0.0002829291916,
5000104000,1.891170541e-06,0.0002005424612,
5000105000,1.967548314e-06,0.0002037663944,
5000106000,2.298564823e-06,0.000251039397,
5000107000,2.096288881e-06,0.0002275931329,
5000108000,1.624225774e-06,0.0002737605537,
5000109000,1.36776157e-06,0.0002309998672,
